city,country_code,date,time,timestamp,temp,temp_min,temp_max,wind_speed,wind_deg,precipitation,snow,country
London,GB,2005-06-24,12:00:00,1119589200,22.9,18.4,29.8,15.8,13.0,14.1,0.0,United Kingdom
London,GB,2005-06-25,12:00:00,1119675600,17.6,14.9,19.4,18.3,37.0,11.1,0.0,United Kingdom
London,GB,2005-06-26,12:00:00,1119762000,15.6,12.7,19.9,17.1,58.0,0.0,0.0,United Kingdom
London,GB,2005-06-27,12:00:00,1119848400,16.7,10.7,22.2,13.5,58.0,0.0,0.0,United Kingdom
London,GB,2005-06-28,12:00:00,1119934800,17.3,13.0,22.0,24.1,75.0,5.2,0.0,United Kingdom
London,GB,2005-06-29,12:00:00,1120021200,19.0,16.1,23.1,12.2,218.0,5.2,0.0,United Kingdom
London,GB,2005-06-30,12:00:00,1120107600,16.8,13.8,19.9,19.9,222.0,7.1,0.0,United Kingdom
London,GB,2005-07-01,12:00:00,1120194000,16.9,12.5,21.0,18.4,237.0,0.0,0.0,United Kingdom
London,GB,2005-07-02,12:00:00,1120280400,18.4,15.4,21.7,18.6,228.0,0.2,0.0,United Kingdom
London,GB,2005-07-03,12:00:00,1120366800,17.0,13.7,20.5,16.6,220.0,0.5,0.0,United Kingdom
London,GB,2005-07-04,12:00:00,1120453200,14.7,12.3,16.7,21.6,287.0,3.9,0.0,United Kingdom
London,GB,2005-07-05,12:00:00,1120539600,14.1,9.8,17.6,26.1,212.0,4.8,0.0,United Kingdom
London,GB,2005-07-06,12:00:00,1120626000,15.5,12.3,18.9,27.0,287.0,0.2,0.0,United Kingdom
London,GB,2005-07-07,12:00:00,1120712400,15.6,12.6,19.4,28.1,323.0,2.4,0.0,United Kingdom
London,GB,2005-07-08,12:00:00,1120798800,15.5,12.7,19.0,17.8,349.0,0.8,0.0,United Kingdom
London,GB,2005-07-09,12:00:00,1120885200,17.0,13.5,21.3,20.6,19.0,0.3,0.0,United Kingdom
London,GB,2005-07-10,12:00:00,1120971600,19.8,13.2,25.8,14.3,27.0,0.0,0.0,United Kingdom
London,GB,2005-07-11,12:00:00,1121058000,19.7,13.7,24.7,15.6,31.0,0.0,0.0,United Kingdom
London,GB,2005-07-12,12:00:00,1121144400,17.8,13.7,22.6,13.0,51.0,0.0,0.0,United Kingdom
London,GB,2005-07-13,12:00:00,1121230800,20.3,13.2,26.3,7.2,183.0,0.2,0.0,United Kingdom
London,GB,2005-07-14,12:00:00,1121317200,22.0,16.2,27.5,17.3,204.0,0.0,0.0,United Kingdom
London,GB,2005-07-15,12:00:00,1121403600,20.7,15.9,25.1,17.3,272.0,0.1,0.0,United Kingdom
London,GB,2005-07-16,12:00:00,1121490000,18.6,13.7,22.6,13.3,334.0,0.0,0.0,United Kingdom
London,GB,2005-07-17,12:00:00,1121576400,19.7,12.5,25.9,12.2,230.0,0.0,0.0,United Kingdom
London,GB,2005-07-18,12:00:00,1121662800,18.9,13.1,24.2,24.6,240.0,0.1,0.0,United Kingdom
London,GB,2005-07-19,12:00:00,1121749200,17.8,13.9,21.6,27.5,261.0,0.0,0.0,United Kingdom
London,GB,2005-07-20,12:00:00,1121835600,18.2,15.1,21.3,29.2,286.0,0.0,0.0,United Kingdom
London,GB,2005-07-21,12:00:00,1121922000,17.5,12.8,22.2,19.6,314.0,0.0,0.0,United Kingdom
London,GB,2005-07-22,12:00:00,1122008400,17.1,14.4,19.6,12.3,338.0,0.1,0.0,United Kingdom
London,GB,2005-07-23,12:00:00,1122094800,18.0,15.8,21.1,6.8,158.0,0.5,0.0,United Kingdom
London,GB,2005-07-24,12:00:00,1122181200,16.6,14.4,20.1,20.1,146.0,11.0,0.0,United Kingdom
London,GB,2005-07-25,12:00:00,1122267600,16.4,14.1,18.3,21.3,342.0,14.7,0.0,United Kingdom
London,GB,2005-07-26,12:00:00,1122354000,15.8,13.4,18.8,13.7,91.0,1.2,0.0,United Kingdom
London,GB,2005-07-27,12:00:00,1122440400,15.4,13.0,18.4,19.9,63.0,9.4,0.0,United Kingdom
London,GB,2005-07-28,12:00:00,1122526800,19.1,15.2,23.7,23.0,145.0,8.2,0.0,United Kingdom
London,GB,2005-07-29,12:00:00,1122613200,17.6,14.4,20.9,18.1,216.0,0.0,0.0,United Kingdom
London,GB,2005-07-30,12:00:00,1122699600,15.9,12.7,19.2,15.6,227.0,4.8,0.0,United Kingdom
London,GB,2005-07-31,12:00:00,1122786000,16.1,13.5,18.5,12.7,325.0,0.2,0.0,United Kingdom
London,GB,2005-08-01,12:00:00,1122872400,16.1,14.1,19.3,10.9,82.0,3.7,0.0,United Kingdom
London,GB,2005-08-02,12:00:00,1122958800,16.9,11.8,21.2,13.5,198.0,1.1,0.0,United Kingdom
London,GB,2005-08-03,12:00:00,1123045200,17.2,13.4,20.7,22.2,285.0,0.1,0.0,United Kingdom
London,GB,2005-08-04,12:00:00,1123131600,16.7,12.0,20.5,15.3,268.0,0.1,0.0,United Kingdom
London,GB,2005-08-05,12:00:00,1123218000,17.0,14.1,20.9,21.4,282.0,4.3,0.0,United Kingdom
London,GB,2005-08-06,12:00:00,1123304400,15.3,12.0,18.3,18.7,300.0,0.0,0.0,United Kingdom
London,GB,2005-08-07,12:00:00,1123390800,14.9,10.1,18.9,15.6,342.0,0.1,0.0,United Kingdom
London,GB,2005-08-08,12:00:00,1123477200,14.6,8.9,19.0,15.0,341.0,0.0,0.0,United Kingdom
London,GB,2005-08-09,12:00:00,1123563600,16.6,9.9,22.2,10.9,318.0,0.0,0.0,United Kingdom
London,GB,2005-08-10,12:00:00,1123650000,17.3,11.9,21.5,13.3,327.0,0.0,0.0,United Kingdom
London,GB,2005-08-11,12:00:00,1123736400,18.4,12.1,23.5,14.4,276.0,0.0,0.0,United Kingdom
London,GB,2005-08-12,12:00:00,1123822800,16.7,13.9,19.5,19.6,309.0,0.1,0.0,United Kingdom
London,GB,2005-08-13,12:00:00,1123909200,15.6,10.6,19.8,25.9,239.0,10.7,0.0,United Kingdom
London,GB,2005-08-14,12:00:00,1123995600,15.8,11.7,19.8,26.6,318.0,1.1,0.0,United Kingdom
London,GB,2005-08-15,12:00:00,1124082000,16.1,10.4,20.3,11.4,337.0,0.0,0.0,United Kingdom
London,GB,2005-08-16,12:00:00,1124168400,17.5,11.5,21.5,8.1,48.0,0.0,0.0,United Kingdom
London,GB,2005-08-17,12:00:00,1124254800,17.8,11.3,23.9,9.9,107.0,0.0,0.0,United Kingdom
London,GB,2005-08-18,12:00:00,1124341200,19.7,13.2,25.4,8.7,95.0,0.0,0.0,United Kingdom
London,GB,2005-08-19,12:00:00,1124427600,16.3,14.2,18.8,18.8,325.0,15.1,0.0,United Kingdom
London,GB,2005-08-20,12:00:00,1124514000,15.8,12.0,19.2,18.0,337.0,0.0,0.0,United Kingdom
London,GB,2005-08-21,12:00:00,1124600400,17.0,13.6,21.7,11.2,313.0,0.0,0.0,United Kingdom
London,GB,2005-08-22,12:00:00,1124686800,15.2,11.1,17.8,15.7,287.0,8.3,0.0,United Kingdom
London,GB,2005-08-23,12:00:00,1124773200,16.3,11.6,21.0,15.3,303.0,0.0,0.0,United Kingdom
London,GB,2005-08-24,12:00:00,1124859600,14.8,12.7,16.8,33.5,211.0,8.7,0.0,United Kingdom
London,GB,2005-08-25,12:00:00,1124946000,14.2,11.2,17.9,23.8,258.0,1.2,0.0,United Kingdom
London,GB,2005-08-26,12:00:00,1125032400,14.2,10.4,17.8,21.9,251.0,0.0,0.0,United Kingdom
London,GB,2005-08-27,12:00:00,1125118800,15.1,10.2,19.5,13.4,227.0,0.0,0.0,United Kingdom
London,GB,2005-08-28,12:00:00,1125205200,16.7,10.8,22.0,17.3,227.0,0.0,0.0,United Kingdom
London,GB,2005-08-29,12:00:00,1125291600,17.5,11.9,23.4,14.2,242.0,0.0,0.0,United Kingdom
London,GB,2005-08-30,12:00:00,1125378000,18.8,13.1,24.6,13.0,95.0,0.0,0.0,United Kingdom
London,GB,2005-08-31,12:00:00,1125464400,21.7,15.4,28.4,18.1,143.0,4.8,0.0,United Kingdom
London,GB,2005-09-01,12:00:00,1125550800,18.9,15.9,22.2,18.4,242.0,0.5,0.0,United Kingdom
London,GB,2005-09-02,12:00:00,1125637200,16.8,13.4,20.8,10.9,25.0,0.0,0.0,United Kingdom
London,GB,2005-09-03,12:00:00,1125723600,18.2,14.2,23.0,15.5,88.0,0.0,0.0,United Kingdom
London,GB,2005-09-04,12:00:00,1125810000,20.2,15.2,25.7,18.6,96.0,0.0,0.0,United Kingdom
London,GB,2005-09-05,12:00:00,1125896400,19.7,16.7,23.5,13.2,205.0,8.4,0.0,United Kingdom
London,GB,2005-09-06,12:00:00,1125982800,18.0,14.5,21.2,9.2,165.0,2.8,0.0,United Kingdom
London,GB,2005-09-07,12:00:00,1126069200,18.4,13.3,23.9,18.2,220.0,0.0,0.0,United Kingdom
London,GB,2005-09-08,12:00:00,1126155600,17.9,13.6,22.7,18.4,214.0,0.0,0.0,United Kingdom
London,GB,2005-09-09,12:00:00,1126242000,18.8,13.6,24.9,8.6,120.0,1.9,0.0,United Kingdom
London,GB,2005-09-10,12:00:00,1126328400,17.5,14.8,20.6,11.3,77.0,6.2,0.0,United Kingdom
London,GB,2005-09-11,12:00:00,1126414800,17.1,16.0,18.6,18.0,359.0,0.0,0.0,United Kingdom
London,GB,2005-09-12,12:00:00,1126501200,16.8,13.4,20.5,15.3,24.0,0.0,0.0,United Kingdom
London,GB,2005-09-13,12:00:00,1126587600,16.0,11.3,20.9,17.4,208.0,0.0,0.0,United Kingdom
London,GB,2005-09-14,12:00:00,1126674000,18.0,14.8,22.2,21.5,249.0,0.0,0.0,United Kingdom
London,GB,2005-09-15,12:00:00,1126760400,16.6,13.6,19.0,25.3,241.0,5.1,0.0,United Kingdom
London,GB,2005-09-16,12:00:00,1126846800,12.4,9.7,14.8,28.2,8.0,2.2,0.0,United Kingdom
London,GB,2005-09-17,12:00:00,1126933200,10.7,6.2,14.9,13.1,329.0,0.0,0.0,United Kingdom
London,GB,2005-09-18,12:00:00,1127019600,13.3,9.6,16.8,8.0,278.0,0.0,0.0,United Kingdom
London,GB,2005-09-19,12:00:00,1127106000,15.4,13.3,18.0,11.7,210.0,0.0,0.0,United Kingdom
London,GB,2005-09-20,12:00:00,1127192400,15.5,11.0,19.8,9.7,230.0,0.0,0.0,United Kingdom
London,GB,2005-09-21,12:00:00,1127278800,15.3,10.8,20.3,9.1,211.0,0.0,0.0,United Kingdom
London,GB,2005-09-22,12:00:00,1127365200,15.0,10.8,20.3,11.5,176.0,0.0,0.0,United Kingdom
London,GB,2005-09-23,12:00:00,1127451600,14.6,11.1,18.7,22.2,214.0,5.0,0.0,United Kingdom
London,GB,2005-09-24,12:00:00,1127538000,12.8,7.6,16.9,15.6,46.0,0.0,0.0,United Kingdom
London,GB,2005-09-25,12:00:00,1127624400,15.4,12.2,19.6,20.8,221.0,0.0,0.0,United Kingdom
London,GB,2005-09-26,12:00:00,1127710800,14.2,10.5,17.2,26.6,223.0,0.0,0.0,United Kingdom
London,GB,2005-09-27,12:00:00,1127797200,16.2,12.1,18.8,25.9,237.0,2.4,0.0,United Kingdom
London,GB,2005-09-28,12:00:00,1127883600,12.5,8.6,16.0,27.2,230.0,4.2,0.0,United Kingdom
London,GB,2005-09-29,12:00:00,1127970000,12.1,8.3,15.1,21.7,281.0,1.0,0.0,United Kingdom
London,GB,2005-09-30,12:00:00,1128056400,15.8,11.1,19.5,21.4,218.0,3.8,0.0,United Kingdom
London,GB,2005-10-01,12:00:00,1128142800,13.2,10.4,16.8,23.1,273.0,0.4,0.0,United Kingdom
London,GB,2005-10-02,12:00:00,1128229200,11.1,8.6,13.8,19.9,329.0,0.0,0.0,United Kingdom
London,GB,2005-10-03,12:00:00,1128315600,12.0,8.5,15.2,8.4,347.0,0.1,0.0,United Kingdom
London,GB,2005-10-04,12:00:00,1128402000,12.3,8.7,16.1,13.2,35.0,0.0,0.0,United Kingdom
London,GB,2005-10-05,12:00:00,1128488400,14.1,10.3,17.5,18.2,25.0,0.0,0.0,United Kingdom
London,GB,2005-10-06,12:00:00,1128574800,15.9,14.0,18.8,11.1,67.0,0.0,0.0,United Kingdom
London,GB,2005-10-07,12:00:00,1128661200,15.4,12.2,18.2,9.0,125.0,0.1,0.0,United Kingdom
London,GB,2005-10-08,12:00:00,1128747600,15.0,11.5,18.7,22.7,206.0,1.1,0.0,United Kingdom
London,GB,2005-10-09,12:00:00,1128834000,10.9,5.8,15.2,12.3,215.0,0.0,0.0,United Kingdom
London,GB,2005-10-10,12:00:00,1128920400,15.5,10.5,20.8,18.9,159.0,0.0,0.0,United Kingdom
London,GB,2005-10-11,12:00:00,1129006800,17.4,14.5,20.5,18.7,166.0,2.3,0.0,United Kingdom
London,GB,2005-10-12,12:00:00,1129093200,17.2,15.7,19.3,19.8,170.0,7.4,0.0,United Kingdom
London,GB,2005-10-13,12:00:00,1129179600,14.5,13.0,16.3,18.0,9.0,4.7,0.0,United Kingdom
London,GB,2005-10-14,12:00:00,1129266000,14.2,11.5,17.3,15.3,58.0,0.0,0.0,United Kingdom
London,GB,2005-10-15,12:00:00,1129352400,15.4,12.8,19.0,18.4,85.0,0.0,0.0,United Kingdom
London,GB,2005-10-16,12:00:00,1129438800,13.6,10.4,17.5,19.4,94.0,0.9,0.0,United Kingdom
London,GB,2005-10-17,12:00:00,1129525200,13.4,9.7,17.9,13.8,97.0,0.0,0.0,United Kingdom
London,GB,2005-10-18,12:00:00,1129611600,11.5,9.5,13.3,19.1,100.0,3.5,0.0,United Kingdom
London,GB,2005-10-19,12:00:00,1129698000,12.8,10.9,15.2,23.3,180.0,8.0,0.0,United Kingdom
London,GB,2005-10-20,12:00:00,1129784400,11.8,9.8,15.2,22.9,219.0,0.3,0.0,United Kingdom
London,GB,2005-10-21,12:00:00,1129870800,13.2,10.6,15.7,28.0,198.0,4.4,0.0,United Kingdom
London,GB,2005-10-22,12:00:00,1129957200,12.7,10.3,15.1,26.4,243.0,0.7,0.0,United Kingdom
London,GB,2005-10-23,12:00:00,1130043600,10.8,6.9,15.2,14.0,244.0,0.0,0.0,United Kingdom
London,GB,2005-10-24,12:00:00,1130130000,14.9,10.7,16.5,32.9,207.0,14.1,0.0,United Kingdom
London,GB,2005-10-25,12:00:00,1130216400,14.8,12.9,16.6,34.5,228.0,3.7,0.0,United Kingdom
London,GB,2005-10-26,12:00:00,1130302800,15.2,12.2,18.2,24.9,205.0,0.0,0.0,United Kingdom
London,GB,2005-10-27,12:00:00,1130389200,16.6,14.0,19.4,23.0,163.0,0.0,0.0,United Kingdom
London,GB,2005-10-28,12:00:00,1130475600,16.2,14.6,18.1,24.7,188.0,0.5,0.0,United Kingdom
London,GB,2005-10-29,12:00:00,1130562000,14.8,10.7,17.9,23.2,160.0,0.0,0.0,United Kingdom
London,GB,2005-10-30,12:00:00,1130648400,16.5,14.3,18.6,28.8,184.0,2.2,0.0,United Kingdom
London,GB,2005-10-31,12:00:00,1130734800,13.4,12.2,15.0,22.6,182.0,0.4,0.0,United Kingdom
London,GB,2005-11-01,12:00:00,1130821200,11.4,9.8,13.0,21.9,207.0,0.3,0.0,United Kingdom
London,GB,2005-11-02,12:00:00,1130907600,15.1,11.3,17.4,28.5,191.0,10.9,0.0,United Kingdom
London,GB,2005-11-03,12:00:00,1130994000,14.2,12.2,15.6,40.4,210.0,3.9,0.0,United Kingdom
London,GB,2005-11-04,12:00:00,1131080400,10.5,7.8,12.7,24.6,239.0,0.0,0.0,United Kingdom
London,GB,2005-11-05,12:00:00,1131166800,9.3,4.3,14.1,24.2,228.0,0.0,0.0,United Kingdom
London,GB,2005-11-06,12:00:00,1131253200,13.0,10.4,14.0,31.7,204.0,7.8,0.0,United Kingdom
London,GB,2005-11-07,12:00:00,1131339600,10.9,8.7,13.5,26.1,210.0,0.0,0.0,United Kingdom
London,GB,2005-11-08,12:00:00,1131426000,13.8,12.2,15.7,28.2,187.0,2.3,0.0,United Kingdom
London,GB,2005-11-09,12:00:00,1131512400,8.1,4.3,11.5,17.5,281.0,1.1,0.0,United Kingdom
London,GB,2005-11-10,12:00:00,1131598800,11.1,4.1,14.4,24.2,225.0,0.4,0.0,United Kingdom
London,GB,2005-11-11,12:00:00,1131685200,13.2,10.3,14.2,31.5,222.0,1.1,0.0,United Kingdom
London,GB,2005-11-12,12:00:00,1131771600,8.0,4.3,10.6,19.0,239.0,0.0,0.0,United Kingdom
London,GB,2005-11-13,12:00:00,1131858000,5.4,1.5,10.1,20.1,4.0,0.0,0.0,United Kingdom
London,GB,2005-11-14,12:00:00,1131944400,3.6,-0.6,7.4,15.0,281.0,0.0,0.0,United Kingdom
London,GB,2005-11-15,12:00:00,1132030800,7.8,4.5,11.5,16.1,284.0,0.3,0.0,United Kingdom
London,GB,2005-11-16,12:00:00,1132117200,5.7,2.2,7.2,21.1,319.0,0.0,0.0,United Kingdom
London,GB,2005-11-17,12:00:00,1132203600,1.3,-1.6,5.5,11.6,310.0,0.0,0.0,United Kingdom
London,GB,2005-11-18,12:00:00,1132290000,0.4,-3.2,6.2,8.8,357.0,0.0,0.0,United Kingdom
London,GB,2005-11-19,12:00:00,1132376400,1.2,-2.4,7.4,9.1,9.0,0.0,0.0,United Kingdom
London,GB,2005-11-20,12:00:00,1132462800,-0.7,-2.2,1.2,7.7,309.0,0.0,0.0,United Kingdom
London,GB,2005-11-21,12:00:00,1132549200,0.4,-2.1,2.7,8.4,357.0,0.0,0.0,United Kingdom
London,GB,2005-11-22,12:00:00,1132635600,4.6,1.8,8.5,10.7,31.0,0.0,0.0,United Kingdom
London,GB,2005-11-23,12:00:00,1132722000,3.1,0.6,6.3,10.9,340.0,0.0,0.0,United Kingdom
London,GB,2005-11-24,12:00:00,1132808400,3.3,-0.6,8.3,28.5,288.0,0.8,0.0,United Kingdom
London,GB,2005-11-25,12:00:00,1132894800,0.6,-1.3,2.4,25.3,292.0,0.0,0.0,United Kingdom
London,GB,2005-11-26,12:00:00,1132981200,3.6,1.0,6.0,28.1,328.0,0.0,0.0,United Kingdom
London,GB,2005-11-27,12:00:00,1133067600,2.9,0.9,4.6,20.4,323.0,0.0,0.0,United Kingdom
London,GB,2005-11-28,12:00:00,1133154000,2.1,-0.6,4.3,13.5,310.0,0.0,0.0,United Kingdom
London,GB,2005-11-29,12:00:00,1133240400,1.1,-2.0,4.0,15.2,311.0,0.0,0.0,United Kingdom
London,GB,2005-11-30,12:00:00,1133326800,2.4,-2.6,6.8,19.5,196.0,1.4,0.0,United Kingdom
London,GB,2005-12-01,12:00:00,1133413200,7.8,7.0,8.7,29.9,165.0,0.4,0.0,United Kingdom
London,GB,2005-12-02,12:00:00,1133499600,8.1,6.8,9.3,36.6,153.0,12.7,0.0,United Kingdom
London,GB,2005-12-03,12:00:00,1133586000,7.3,5.6,9.7,28.4,214.0,0.0,0.0,United Kingdom
London,GB,2005-12-04,12:00:00,1133672400,5.6,3.3,7.9,16.7,244.0,0.0,0.0,United Kingdom
London,GB,2005-12-05,12:00:00,1133758800,4.8,2.9,7.4,17.7,268.0,0.0,0.0,United Kingdom
London,GB,2005-12-06,12:00:00,1133845200,4.5,2.4,6.8,12.8,310.0,0.0,0.0,United Kingdom
London,GB,2005-12-07,12:00:00,1133931600,2.8,-0.8,6.2,22.6,230.0,2.1,0.0,United Kingdom
London,GB,2005-12-08,12:00:00,1134018000,5.6,1.2,7.7,24.1,39.0,3.6,0.0,United Kingdom
London,GB,2005-12-09,12:00:00,1134104400,2.3,-1.3,5.8,9.9,139.0,0.0,0.0,United Kingdom
London,GB,2005-12-10,12:00:00,1134190800,3.6,0.2,6.8,9.8,196.0,0.0,0.0,United Kingdom
London,GB,2005-12-11,12:00:00,1134277200,1.3,-1.6,6.1,10.7,265.0,0.0,0.0,United Kingdom
London,GB,2005-12-12,12:00:00,1134363600,5.1,0.9,7.9,21.4,14.0,0.0,0.0,United Kingdom
London,GB,2005-12-13,12:00:00,1134450000,3.6,1.4,5.7,14.4,337.0,0.0,0.0,United Kingdom
London,GB,2005-12-14,12:00:00,1134536400,5.7,2.3,8.1,18.1,335.0,0.0,0.0,United Kingdom
London,GB,2005-12-15,12:00:00,1134622800,6.4,2.3,9.2,20.2,295.0,0.0,0.0,United Kingdom
London,GB,2005-12-16,12:00:00,1134709200,8.2,3.8,10.9,31.2,303.0,0.0,0.0,United Kingdom
London,GB,2005-12-17,12:00:00,1134795600,1.2,-1.3,3.0,22.5,320.0,0.0,0.0,United Kingdom
London,GB,2005-12-18,12:00:00,1134882000,-0.6,-4.2,5.1,22.0,252.0,0.8,0.0,United Kingdom
London,GB,2005-12-19,12:00:00,1134968400,4.6,-0.8,7.1,21.1,280.0,2.0,0.0,United Kingdom
London,GB,2005-12-20,12:00:00,1135054800,1.0,-2.9,5.0,10.8,238.0,0.0,0.0,United Kingdom
London,GB,2005-12-21,12:00:00,1135141200,6.9,5.3,9.1,14.5,238.0,0.0,0.0,United Kingdom
London,GB,2005-12-22,12:00:00,1135227600,6.9,5.7,8.4,16.6,248.0,0.0,0.0,United Kingdom
London,GB,2005-12-23,12:00:00,1135314000,6.9,4.9,9.0,16.9,246.0,0.0,0.0,United Kingdom
London,GB,2005-12-24,12:00:00,1135400400,6.4,4.2,8.7,13.0,288.0,0.0,0.0,United Kingdom
London,GB,2005-12-25,12:00:00,1135486800,3.4,0.8,6.0,13.7,12.0,0.0,0.0,United Kingdom
London,GB,2005-12-26,12:00:00,1135573200,2.4,0.5,5.1,17.3,357.0,0.2,0.0,United Kingdom
London,GB,2005-12-27,12:00:00,1135659600,0.4,-1.0,2.7,22.1,10.0,0.1,0.0,United Kingdom
London,GB,2005-12-28,12:00:00,1135746000,-1.2,-3.5,1.8,18.5,359.0,0.0,0.0,United Kingdom
London,GB,2005-12-29,12:00:00,1135832400,-2.0,-4.1,0.5,10.4,281.0,0.0,0.0,United Kingdom
London,GB,2005-12-30,12:00:00,1135918800,3.6,-0.4,9.2,29.0,188.0,9.5,1.75,United Kingdom
London,GB,2005-12-31,12:00:00,1136005200,5.8,3.2,7.5,23.3,238.0,0.8,0.0,United Kingdom
London,GB,2006-01-01,12:00:00,1136091600,5.3,3.2,6.4,20.9,309.0,1.3,0.0,United Kingdom
London,GB,2006-01-02,12:00:00,1136178000,4.5,2.0,5.9,13.9,323.0,0.0,0.0,United Kingdom
London,GB,2006-01-03,12:00:00,1136264400,5.6,2.4,7.7,13.5,228.0,3.1,0.0,United Kingdom
London,GB,2006-01-04,12:00:00,1136350800,5.2,2.5,7.3,17.4,44.0,0.0,0.0,United Kingdom
London,GB,2006-01-05,12:00:00,1136437200,2.0,1.3,2.7,15.3,72.0,0.0,0.0,United Kingdom
London,GB,2006-01-06,12:00:00,1136523600,2.4,1.0,4.7,13.0,50.0,0.0,0.0,United Kingdom
London,GB,2006-01-07,12:00:00,1136610000,1.6,0.2,3.8,9.4,48.0,0.5,0.0,United Kingdom
London,GB,2006-01-08,12:00:00,1136696400,3.3,1.6,4.2,17.4,62.0,4.4,0.0,United Kingdom
London,GB,2006-01-09,12:00:00,1136782800,4.7,2.7,6.7,16.4,130.0,0.7,0.0,United Kingdom
London,GB,2006-01-10,12:00:00,1136869200,6.2,3.8,7.9,28.5,206.0,0.0,0.0,United Kingdom
London,GB,2006-01-11,12:00:00,1136955600,7.2,0.4,9.9,32.3,229.0,0.6,0.0,United Kingdom
London,GB,2006-01-12,12:00:00,1137042000,1.9,-2.3,5.2,16.9,174.0,0.0,0.0,United Kingdom
London,GB,2006-01-13,12:00:00,1137128400,6.0,4.5,7.6,20.2,167.0,0.0,0.0,United Kingdom
London,GB,2006-01-14,12:00:00,1137214800,7.0,5.8,8.6,22.4,178.0,0.0,0.0,United Kingdom
London,GB,2006-01-15,12:00:00,1137301200,7.1,5.3,8.6,20.3,162.0,0.0,0.0,United Kingdom
London,GB,2006-01-16,12:00:00,1137387600,6.8,5.3,8.9,25.8,192.0,0.2,0.0,United Kingdom
London,GB,2006-01-17,12:00:00,1137474000,7.1,5.4,9.1,23.5,267.0,2.8,0.0,United Kingdom
London,GB,2006-01-18,12:00:00,1137560400,8.5,4.8,10.2,15.5,279.0,1.4,0.0,United Kingdom
